photo,age,pred,error
../dataset/megaage_asian/test/145.jpg,"tensor(11, device='cuda:0')","tensor(7.7465, device='cuda:0')","tensor(3.2535, device='cuda:0')"
../dataset/megaage_asian/test/152.jpg,"tensor(11, device='cuda:0')","tensor(5.1874, device='cuda:0')","tensor(5.8126, device='cuda:0')"
../dataset/megaage_asian/test/157.jpg,"tensor(9, device='cuda:0')","tensor(5.8014, device='cuda:0')","tensor(3.1986, device='cuda:0')"
../dataset/megaage_asian/test/163.jpg,"tensor(6, device='cuda:0')","tensor(9.2995, device='cuda:0')","tensor(3.2995, device='cuda:0')"
../dataset/megaage_asian/test/164.jpg,"tensor(8, device='cuda:0')","tensor(4.3882, device='cuda:0')","tensor(3.6118, device='cuda:0')"
../dataset/megaage_asian/test/165.jpg,"tensor(12, device='cuda:0')","tensor(7.8796, device='cuda:0')","tensor(4.1204, device='cuda:0')"
../dataset/megaage_asian/test/166.jpg,"tensor(9, device='cuda:0')","tensor(4.1394, device='cuda:0')","tensor(4.8606, device='cuda:0')"
../dataset/megaage_asian/test/170.jpg,"tensor(6, device='cuda:0')","tensor(12.8118, device='cuda:0')","tensor(6.8118, device='cuda:0')"
../dataset/megaage_asian/test/171.jpg,"tensor(9, device='cuda:0')","tensor(4.2795, device='cuda:0')","tensor(4.7205, device='cuda:0')"
../dataset/megaage_asian/test/174.jpg,"tensor(13, device='cuda:0')","tensor(8.7543, device='cuda:0')","tensor(4.2457, device='cuda:0')"
../dataset/megaage_asian/test/177.jpg,"tensor(10, device='cuda:0')","tensor(4.1190, device='cuda:0')","tensor(5.8810, device='cuda:0')"
../dataset/megaage_asian/test/180.jpg,"tensor(6, device='cuda:0')","tensor(2.2407, device='cuda:0')","tensor(3.7593, device='cuda:0')"
../dataset/megaage_asian/test/186.jpg,"tensor(7, device='cuda:0')","tensor(11.5116, device='cuda:0')","tensor(4.5116, device='cuda:0')"
../dataset/megaage_asian/test/188.jpg,"tensor(11, device='cuda:0')","tensor(15.2090, device='cuda:0')","tensor(4.2090, device='cuda:0')"
../dataset/megaage_asian/test/190.jpg,"tensor(7, device='cuda:0')","tensor(14.2404, device='cuda:0')","tensor(7.2404, device='cuda:0')"
../dataset/megaage_asian/test/194.jpg,"tensor(8, device='cuda:0')","tensor(3.7432, device='cuda:0')","tensor(4.2568, device='cuda:0')"
../dataset/megaage_asian/test/195.jpg,"tensor(7, device='cuda:0')","tensor(11.7610, device='cuda:0')","tensor(4.7610, device='cuda:0')"
