photo,age,pred,error
../dataset/megaage_asian/test/145.jpg,"tensor(11, device='cuda:0')","tensor(7.1436, device='cuda:0')","tensor(3.8564, device='cuda:0')"
../dataset/megaage_asian/test/147.jpg,"tensor(9, device='cuda:0')","tensor(4.0044, device='cuda:0')","tensor(4.9956, device='cuda:0')"
../dataset/megaage_asian/test/151.jpg,"tensor(9, device='cuda:0')","tensor(12.0313, device='cuda:0')","tensor(3.0313, device='cuda:0')"
../dataset/megaage_asian/test/152.jpg,"tensor(11, device='cuda:0')","tensor(6.2329, device='cuda:0')","tensor(4.7671, device='cuda:0')"
../dataset/megaage_asian/test/156.jpg,"tensor(10, device='cuda:0')","tensor(5.4951, device='cuda:0')","tensor(4.5049, device='cuda:0')"
../dataset/megaage_asian/test/170.jpg,"tensor(6, device='cuda:0')","tensor(11.6323, device='cuda:0')","tensor(5.6323, device='cuda:0')"
../dataset/megaage_asian/test/171.jpg,"tensor(9, device='cuda:0')","tensor(4.1724, device='cuda:0')","tensor(4.8276, device='cuda:0')"
../dataset/megaage_asian/test/172.jpg,"tensor(9, device='cuda:0')","tensor(5.6364, device='cuda:0')","tensor(3.3636, device='cuda:0')"
../dataset/megaage_asian/test/174.jpg,"tensor(13, device='cuda:0')","tensor(23.9436, device='cuda:0')","tensor(10.9436, device='cuda:0')"
../dataset/megaage_asian/test/176.jpg,"tensor(8, device='cuda:0')","tensor(4.5747, device='cuda:0')","tensor(3.4253, device='cuda:0')"
../dataset/megaage_asian/test/177.jpg,"tensor(10, device='cuda:0')","tensor(5.6356, device='cuda:0')","tensor(4.3644, device='cuda:0')"
../dataset/megaage_asian/test/178.jpg,"tensor(9, device='cuda:0')","tensor(5.7493, device='cuda:0')","tensor(3.2507, device='cuda:0')"
../dataset/megaage_asian/test/186.jpg,"tensor(7, device='cuda:0')","tensor(11.4211, device='cuda:0')","tensor(4.4211, device='cuda:0')"
../dataset/megaage_asian/test/188.jpg,"tensor(11, device='cuda:0')","tensor(14.5692, device='cuda:0')","tensor(3.5692, device='cuda:0')"
../dataset/megaage_asian/test/190.jpg,"tensor(7, device='cuda:0')","tensor(10.8989, device='cuda:0')","tensor(3.8989, device='cuda:0')"
../dataset/megaage_asian/test/195.jpg,"tensor(7, device='cuda:0')","tensor(14.4906, device='cuda:0')","tensor(7.4906, device='cuda:0')"
../dataset/megaage_asian/test/197.jpg,"tensor(13, device='cuda:0')","tensor(4.0825, device='cuda:0')","tensor(8.9175, device='cuda:0')"
../dataset/megaage_asian/test/198.jpg,"tensor(10, device='cuda:0')","tensor(4.1158, device='cuda:0')","tensor(5.8842, device='cuda:0')"
../dataset/megaage_asian/test/200.jpg,"tensor(6, device='cuda:0')","tensor(23.1117, device='cuda:0')","tensor(17.1117, device='cuda:0')"
../dataset/megaage_asian/test/201.jpg,"tensor(11, device='cuda:0')","tensor(15.0960, device='cuda:0')","tensor(4.0960, device='cuda:0')"
../dataset/megaage_asian/test/209.jpg,"tensor(12, device='cuda:0')","tensor(5.4886, device='cuda:0')","tensor(6.5114, device='cuda:0')"
../dataset/megaage_asian/test/210.jpg,"tensor(13, device='cuda:0')","tensor(8.3971, device='cuda:0')","tensor(4.6029, device='cuda:0')"
../dataset/megaage_asian/test/216.jpg,"tensor(11, device='cuda:0')","tensor(17.0600, device='cuda:0')","tensor(6.0600, device='cuda:0')"
../dataset/megaage_asian/test/217.jpg,"tensor(9, device='cuda:0')","tensor(14.1154, device='cuda:0')","tensor(5.1154, device='cuda:0')"
../dataset/megaage_asian/test/223.jpg,"tensor(9, device='cuda:0')","tensor(5.3172, device='cuda:0')","tensor(3.6828, device='cuda:0')"
../dataset/megaage_asian/test/224.jpg,"tensor(11, device='cuda:0')","tensor(7.6055, device='cuda:0')","tensor(3.3945, device='cuda:0')"
../dataset/megaage_asian/test/225.jpg,"tensor(11, device='cuda:0')","tensor(17.0997, device='cuda:0')","tensor(6.0997, device='cuda:0')"
../dataset/megaage_asian/test/233.jpg,"tensor(11, device='cuda:0')","tensor(7.4921, device='cuda:0')","tensor(3.5079, device='cuda:0')"
../dataset/megaage_asian/test/235.jpg,"tensor(11, device='cuda:0')","tensor(7.0482, device='cuda:0')","tensor(3.9518, device='cuda:0')"
../dataset/megaage_asian/test/236.jpg,"tensor(10, device='cuda:0')","tensor(6.2959, device='cuda:0')","tensor(3.7041, device='cuda:0')"
../dataset/megaage_asian/test/241.jpg,"tensor(14, device='cuda:0')","tensor(7.7940, device='cuda:0')","tensor(6.2060, device='cuda:0')"
../dataset/megaage_asian/test/242.jpg,"tensor(11, device='cuda:0')","tensor(3.4390, device='cuda:0')","tensor(7.5610, device='cuda:0')"
../dataset/megaage_asian/test/244.jpg,"tensor(11, device='cuda:0')","tensor(23.3664, device='cuda:0')","tensor(12.3664, device='cuda:0')"
../dataset/megaage_asian/test/248.jpg,"tensor(14, device='cuda:0')","tensor(18.8244, device='cuda:0')","tensor(4.8244, device='cuda:0')"
../dataset/megaage_asian/test/252.jpg,"tensor(8, device='cuda:0')","tensor(4.8054, device='cuda:0')","tensor(3.1946, device='cuda:0')"
../dataset/megaage_asian/test/254.jpg,"tensor(7, device='cuda:0')","tensor(2.9142, device='cuda:0')","tensor(4.0858, device='cuda:0')"
../dataset/megaage_asian/test/258.jpg,"tensor(11, device='cuda:0')","tensor(17.4171, device='cuda:0')","tensor(6.4171, device='cuda:0')"
../dataset/megaage_asian/test/259.jpg,"tensor(11, device='cuda:0')","tensor(17.2134, device='cuda:0')","tensor(6.2134, device='cuda:0')"
../dataset/megaage_asian/test/260.jpg,"tensor(10, device='cuda:0')","tensor(14.6420, device='cuda:0')","tensor(4.6420, device='cuda:0')"
../dataset/megaage_asian/test/266.jpg,"tensor(9, device='cuda:0')","tensor(19.1257, device='cuda:0')","tensor(10.1257, device='cuda:0')"
../dataset/megaage_asian/test/276.jpg,"tensor(8, device='cuda:0')","tensor(12.6281, device='cuda:0')","tensor(4.6281, device='cuda:0')"
../dataset/megaage_asian/test/280.jpg,"tensor(9, device='cuda:0')","tensor(5.1511, device='cuda:0')","tensor(3.8489, device='cuda:0')"
../dataset/megaage_asian/test/281.jpg,"tensor(8, device='cuda:0')","tensor(13.5052, device='cuda:0')","tensor(5.5052, device='cuda:0')"
../dataset/megaage_asian/test/282.jpg,"tensor(10, device='cuda:0')","tensor(18.0483, device='cuda:0')","tensor(8.0483, device='cuda:0')"
../dataset/megaage_asian/test/285.jpg,"tensor(10, device='cuda:0')","tensor(14.2992, device='cuda:0')","tensor(4.2992, device='cuda:0')"
../dataset/megaage_asian/test/287.jpg,"tensor(8, device='cuda:0')","tensor(11.1866, device='cuda:0')","tensor(3.1866, device='cuda:0')"
../dataset/megaage_asian/test/291.jpg,"tensor(9, device='cuda:0')","tensor(4.9670, device='cuda:0')","tensor(4.0330, device='cuda:0')"
../dataset/megaage_asian/test/293.jpg,"tensor(9, device='cuda:0')","tensor(13.3630, device='cuda:0')","tensor(4.3630, device='cuda:0')"
../dataset/megaage_asian/test/296.jpg,"tensor(8, device='cuda:0')","tensor(16.5305, device='cuda:0')","tensor(8.5305, device='cuda:0')"
../dataset/megaage_asian/test/301.jpg,"tensor(8, device='cuda:0')","tensor(14.8204, device='cuda:0')","tensor(6.8204, device='cuda:0')"
../dataset/megaage_asian/test/302.jpg,"tensor(8, device='cuda:0')","tensor(12.4956, device='cuda:0')","tensor(4.4956, device='cuda:0')"
../dataset/megaage_asian/test/303.jpg,"tensor(12, device='cuda:0')","tensor(15.1973, device='cuda:0')","tensor(3.1973, device='cuda:0')"
../dataset/megaage_asian/test/304.jpg,"tensor(8, device='cuda:0')","tensor(12.0188, device='cuda:0')","tensor(4.0188, device='cuda:0')"
../dataset/megaage_asian/test/307.jpg,"tensor(8, device='cuda:0')","tensor(13.7156, device='cuda:0')","tensor(5.7156, device='cuda:0')"
../dataset/megaage_asian/test/312.jpg,"tensor(8, device='cuda:0')","tensor(11.4854, device='cuda:0')","tensor(3.4854, device='cuda:0')"
../dataset/megaage_asian/test/314.jpg,"tensor(12, device='cuda:0')","tensor(7.9633, device='cuda:0')","tensor(4.0367, device='cuda:0')"
../dataset/megaage_asian/test/315.jpg,"tensor(12, device='cuda:0')","tensor(5.5268, device='cuda:0')","tensor(6.4732, device='cuda:0')"
../dataset/megaage_asian/test/317.jpg,"tensor(12, device='cuda:0')","tensor(17.2994, device='cuda:0')","tensor(5.2994, device='cuda:0')"
