photo,age,pred,error
../dataset/morph/Album2/019066_0M67.JPG,67,56.6504020690918,10.349597930908203
../dataset/morph/Album2/019066_1M68.JPG,68,55.296382904052734,12.703617095947266
../dataset/morph/Album2/019066_5M69.JPG,69,58.84680938720703,10.153190612792969
../dataset/morph/Album2/019066_08M70.JPG,70,50.33543395996094,19.664566040039062
../dataset/morph/Album2/020490_1M67.JPG,67,56.239173889160156,10.760826110839844
../dataset/morph/Album2/021896_2F64.JPG,64,56.87166213989258,7.128337860107422
../dataset/morph/Album2/025561_1M60.JPG,60,53.373905181884766,6.626094818115234
../dataset/morph/Album2/027017_2M61.JPG,61,53.10319900512695,7.896800994873047
../dataset/morph/Album2/027288_3M60.JPG,60,55.770294189453125,4.229705810546875
../dataset/morph/Album2/027324_1M64.JPG,64,60.48444366455078,3.5155563354492188
../dataset/morph/Album2/028189_0M63.JPG,63,57.0049934387207,5.995006561279297
../dataset/morph/Album2/028644_1M61.JPG,61,57.722293853759766,3.2777061462402344
../dataset/morph/Album2/029485_0M56.JPG,56,49.15312194824219,6.8468780517578125
../dataset/morph/Album2/029908_1M58.JPG,58,53.74325942993164,4.256740570068359
../dataset/morph/Album2/030101_2M58.JPG,58,52.80750274658203,5.192497253417969
../dataset/morph/Album2/030104_1M65.JPG,65,56.94129943847656,8.058700561523438
../dataset/morph/Album2/030267_0M55.JPG,55,58.0974006652832,3.097400665283203
../dataset/morph/Album2/030316_3M59.JPG,59,55.565425872802734,3.4345741271972656
../dataset/morph/Album2/030583_0M59.JPG,59,51.24937438964844,7.7506256103515625
../dataset/morph/Album2/030583_03M62.JPG,62,54.61527633666992,7.384723663330078
../dataset/morph/Album2/031153_0M54.JPG,54,48.308197021484375,5.691802978515625
../dataset/morph/Album2/031293_5M59.JPG,59,52.99260330200195,6.007396697998047
../dataset/morph/Album2/031594_0M55.JPG,55,50.66838073730469,4.3316192626953125
../dataset/morph/Album2/031686_1M57.JPG,57,43.25182342529297,13.748176574707031
../dataset/morph/Album2/032259_04M59.JPG,59,54.977203369140625,4.022796630859375
../dataset/morph/Album2/032369_2M58.JPG,58,54.568084716796875,3.431915283203125
../dataset/morph/Album2/032537_0M53.JPG,53,56.917972564697266,3.9179725646972656
../dataset/morph/Album2/032662_1M55.JPG,55,46.07890319824219,8.921096801757812
../dataset/morph/Album2/032662_3M56.JPG,56,51.50551986694336,4.494480133056641
../dataset/morph/Album2/033350_1M61.JPG,61,54.263145446777344,6.736854553222656
../dataset/morph/Album2/033600_2F54.JPG,54,48.328697204589844,5.671302795410156
../dataset/morph/Album2/033822_4M61.JPG,61,56.939449310302734,4.060550689697266
../dataset/morph/Album2/033825_0M59.JPG,59,51.6006965637207,7.399303436279297
../dataset/morph/Album2/034347_2M58.JPG,58,53.515872955322266,4.484127044677734
../dataset/morph/Album2/034913_4M56.JPG,56,51.58659362792969,4.4134063720703125
../dataset/morph/Album2/035620_2M55.JPG,55,58.51728820800781,3.5172882080078125
../dataset/morph/Album2/035735_04M58.JPG,58,54.897396087646484,3.1026039123535156
../dataset/morph/Album2/035838_1M52.JPG,52,44.196990966796875,7.803009033203125
../dataset/morph/Album2/035838_2M52.JPG,52,46.80183029174805,5.198169708251953
../dataset/morph/Album2/035838_3M52.JPG,52,48.567543029785156,3.4324569702148438
../dataset/morph/Album2/035838_8M53.JPG,53,47.01544189453125,5.98455810546875
../dataset/morph/Album2/035838_11M53.JPG,53,47.700523376464844,5.299476623535156
../dataset/morph/Album2/035838_14M53.JPG,53,43.6464958190918,9.353504180908203
../dataset/morph/Album2/036127_0M52.JPG,52,55.89389419555664,3.8938941955566406
../dataset/morph/Album2/036487_5M53.JPG,53,57.81470489501953,4.814704895019531
../dataset/morph/Album2/037372_1M52.JPG,52,48.67866516113281,3.3213348388671875
../dataset/morph/Album2/037636_0M59.JPG,59,55.420265197753906,3.5797348022460938
../dataset/morph/Album2/037747_1M50.JPG,50,44.62386703491211,5.376132965087891
../dataset/morph/Album2/038317_4M51.JPG,51,45.40739440917969,5.5926055908203125
../dataset/morph/Album2/038339_0M51.JPG,51,46.27359390258789,4.726406097412109
../dataset/morph/Album2/038481_1F52.JPG,52,48.63299560546875,3.36700439453125
../dataset/morph/Album2/038562_2M54.JPG,54,45.25324249267578,8.746757507324219
../dataset/morph/Album2/038836_0M52.JPG,52,46.78374099731445,5.216259002685547
../dataset/morph/Album2/039260_1M54.JPG,54,49.817283630371094,4.182716369628906
../dataset/morph/Album2/039609_1M51.JPG,51,43.7442741394043,7.255725860595703
../dataset/morph/Album2/039661_1F59.JPG,59,54.652976989746094,4.347023010253906
../dataset/morph/Album2/039835_3F51.JPG,51,46.040748596191406,4.959251403808594
../dataset/morph/Album2/039835_4F52.JPG,52,45.21086502075195,6.789134979248047
../dataset/morph/Album2/040025_2M53.JPG,53,48.4781494140625,4.5218505859375
../dataset/morph/Album2/040054_0M50.JPG,50,53.38322830200195,3.383228302001953
../dataset/morph/Album2/040087_1M63.JPG,63,54.46527099609375,8.53472900390625
../dataset/morph/Album2/040103_1M54.JPG,54,47.873497009277344,6.126502990722656
../dataset/morph/Album2/040198_6F49.JPG,49,44.765045166015625,4.234954833984375
../dataset/morph/Album2/040685_06M52.JPG,52,48.652679443359375,3.347320556640625
../dataset/morph/Album2/040810_0M51.JPG,51,45.2608757019043,5.739124298095703
../dataset/morph/Album2/041002_1F53.JPG,53,48.54127883911133,4.458721160888672
../dataset/morph/Album2/041086_0M51.JPG,51,55.227699279785156,4.227699279785156
../dataset/morph/Album2/041278_1M54.JPG,54,48.15852355957031,5.8414764404296875
../dataset/morph/Album2/041707_3M54.JPG,54,46.916725158691406,7.083274841308594
../dataset/morph/Album2/041813_1M51.JPG,51,43.73761749267578,7.262382507324219
../dataset/morph/Album2/041998_2M49.JPG,49,53.80574417114258,4.805744171142578
../dataset/morph/Album2/042300_0M47.JPG,47,40.563133239746094,6.436866760253906
../dataset/morph/Album2/042379_6F51.JPG,51,45.944496154785156,5.055503845214844
../dataset/morph/Album2/042425_0M52.JPG,52,46.72949981689453,5.270500183105469
../dataset/morph/Album2/042432_1M53.JPG,53,45.20197296142578,7.798027038574219
../dataset/morph/Album2/042667_2F51.JPG,51,43.34336853027344,7.6566314697265625
../dataset/morph/Album2/042667_3F51.JPG,51,41.24199295043945,9.758007049560547
../dataset/morph/Album2/042937_0M54.JPG,54,50.73329162597656,3.2667083740234375
../dataset/morph/Album2/043289_11M54.JPG,54,49.10392761230469,4.8960723876953125
../dataset/morph/Album2/043289_12M54.JPG,54,48.81414794921875,5.18585205078125
../dataset/morph/Album2/043296_3M38.JPG,38,51.268306732177734,13.268306732177734
../dataset/morph/Album2/043531_0M50.JPG,50,46.98705291748047,3.0129470825195312
../dataset/morph/Album2/043588_2M51.JPG,51,47.59830093383789,3.4016990661621094
../dataset/morph/Album2/044412_2M51.JPG,51,46.05524826049805,4.944751739501953
../dataset/morph/Album2/044412_04M53.JPG,53,49.3830680847168,3.616931915283203
../dataset/morph/Album2/044609_1M52.JPG,52,46.72151184082031,5.2784881591796875
../dataset/morph/Album2/044656_1M52.JPG,52,48.40810012817383,3.591899871826172
../dataset/morph/Album2/044716_0M50.JPG,50,53.20329284667969,3.2032928466796875
../dataset/morph/Album2/044799_02M50.JPG,50,42.66499328613281,7.3350067138671875
../dataset/morph/Album2/044841_3M57.JPG,57,53.49293518066406,3.5070648193359375
../dataset/morph/Album2/045214_1M55.JPG,55,51.779598236083984,3.2204017639160156
../dataset/morph/Album2/045318_3M44.JPG,44,54.8634033203125,10.8634033203125
../dataset/morph/Album2/045346_0M50.JPG,50,38.575374603271484,11.424625396728516
../dataset/morph/Album2/045346_02M53.JPG,53,47.3618049621582,5.638195037841797
../dataset/morph/Album2/045903_0M48.JPG,48,43.85006332397461,4.149936676025391
../dataset/morph/Album2/046271_9M48.JPG,48,44.23173522949219,3.7682647705078125
../dataset/morph/Album2/046272_4M47.JPG,47,43.344608306884766,3.6553916931152344
../dataset/morph/Album2/046379_2M49.JPG,49,45.824771881103516,3.1752281188964844
../dataset/morph/Album2/046446_1M50.JPG,50,43.888893127441406,6.111106872558594
../dataset/morph/Album2/046594_1M48.JPG,48,44.16210174560547,3.8378982543945312
../dataset/morph/Album2/046909_1M47.JPG,47,41.83280944824219,5.1671905517578125
../dataset/morph/Album2/046970_2M47.JPG,47,41.52340316772461,5.476596832275391
../dataset/morph/Album2/047429_1M52.JPG,52,47.04042053222656,4.9595794677734375
../dataset/morph/Album2/047440_1M48.JPG,48,51.467594146728516,3.4675941467285156
../dataset/morph/Album2/047621_0M37.JPG,37,48.054412841796875,11.054412841796875
../dataset/morph/Album2/047621_10M47.JPG,47,43.403038024902344,3.5969619750976562
../dataset/morph/Album2/047674_1M50.JPG,50,46.598854064941406,3.4011459350585938
../dataset/morph/Album2/047840_3F56.JPG,56,47.11955261230469,8.880447387695312
../dataset/morph/Album2/048025_0M48.JPG,48,53.704864501953125,5.704864501953125
../dataset/morph/Album2/048402_3M45.JPG,45,49.002784729003906,4.002784729003906
../dataset/morph/Album2/048611_0M47.JPG,47,51.623050689697266,4.623050689697266
../dataset/morph/Album2/048660_2M56.JPG,56,52.51710510253906,3.4828948974609375
../dataset/morph/Album2/048724_4M49.JPG,49,54.21995544433594,5.2199554443359375
../dataset/morph/Album2/048728_1M49.JPG,49,43.06391906738281,5.9360809326171875
../dataset/morph/Album2/048967_6M44.JPG,44,38.202667236328125,5.797332763671875
../dataset/morph/Album2/048967_8M45.JPG,45,39.874794006347656,5.125205993652344
../dataset/morph/Album2/049030_0M47.JPG,47,51.06422805786133,4.064228057861328
../dataset/morph/Album2/049099_2M46.JPG,46,51.780128479003906,5.780128479003906
../dataset/morph/Album2/049163_0M45.JPG,45,39.47658157348633,5.523418426513672
../dataset/morph/Album2/049163_2M46.JPG,46,40.2418212890625,5.7581787109375
