photo,age,pred,error
../dataset/megaage_asian/test/129.jpg,1,5.704830646514893,4.704830646514893
../dataset/megaage_asian/test/146.jpg,10,6.140371322631836,3.859628677368164
../dataset/megaage_asian/test/149.jpg,5,11.512893676757812,6.5128936767578125
../dataset/megaage_asian/test/152.jpg,11,6.981378555297852,4.018621444702148
../dataset/megaage_asian/test/155.jpg,10,18.26642608642578,8.266426086425781
../dataset/megaage_asian/test/156.jpg,10,5.773896217346191,4.226103782653809
../dataset/megaage_asian/test/166.jpg,9,4.185557842254639,4.814442157745361
../dataset/megaage_asian/test/170.jpg,6,11.95783805847168,5.95783805847168
../dataset/megaage_asian/test/171.jpg,9,5.27880859375,3.72119140625
../dataset/megaage_asian/test/172.jpg,9,5.0116729736328125,3.9883270263671875
../dataset/megaage_asian/test/176.jpg,8,4.213365077972412,3.786634922027588
../dataset/megaage_asian/test/177.jpg,10,4.958919525146484,5.041080474853516
../dataset/megaage_asian/test/186.jpg,7,12.776302337646484,5.776302337646484
../dataset/megaage_asian/test/188.jpg,11,16.46186065673828,5.461860656738281
../dataset/megaage_asian/test/190.jpg,7,17.588884353637695,10.588884353637695
../dataset/megaage_asian/test/195.jpg,7,14.889665603637695,7.889665603637695
../dataset/megaage_asian/test/197.jpg,13,3.855468988418579,9.14453125
../dataset/megaage_asian/test/198.jpg,10,1.7184032201766968,8.281597137451172
../dataset/megaage_asian/test/202.jpg,6,2.9194233417510986,3.0805766582489014
../dataset/megaage_asian/test/206.jpg,9,1.9474307298660278,7.052569389343262
../dataset/megaage_asian/test/209.jpg,12,4.2270894050598145,7.7729105949401855
../dataset/megaage_asian/test/210.jpg,13,8.98297119140625,4.01702880859375
../dataset/megaage_asian/test/215.jpg,13,17.987321853637695,4.987321853637695
../dataset/megaage_asian/test/216.jpg,11,14.780494689941406,3.7804946899414062
../dataset/megaage_asian/test/217.jpg,9,13.138689041137695,4.138689041137695
../dataset/megaage_asian/test/224.jpg,11,5.730593681335449,5.269406318664551
../dataset/megaage_asian/test/225.jpg,11,14.319999694824219,3.3199996948242188
../dataset/megaage_asian/test/230.jpg,10,4.488059043884277,5.511940956115723
../dataset/megaage_asian/test/231.jpg,11,14.870525360107422,3.870525360107422
../dataset/megaage_asian/test/236.jpg,10,6.4243268966674805,3.5756731033325195
../dataset/megaage_asian/test/238.jpg,12,6.929616928100586,5.070383071899414
../dataset/megaage_asian/test/239.jpg,9,15.615677833557129,6.615677833557129
../dataset/megaage_asian/test/241.jpg,14,7.216000080108643,6.783999919891357
../dataset/megaage_asian/test/242.jpg,11,3.356858968734741,7.64314079284668
../dataset/megaage_asian/test/243.jpg,7,11.037585258483887,4.037585258483887
../dataset/megaage_asian/test/248.jpg,14,10.009668350219727,3.9903316497802734
../dataset/megaage_asian/test/250.jpg,13,8.801387786865234,4.198612213134766
../dataset/megaage_asian/test/253.jpg,7,10.300485610961914,3.300485610961914
../dataset/megaage_asian/test/256.jpg,13,18.39793586730957,5.39793586730957
../dataset/megaage_asian/test/258.jpg,11,15.916967391967773,4.916967391967773
../dataset/megaage_asian/test/260.jpg,10,13.043283462524414,3.043283462524414
../dataset/megaage_asian/test/266.jpg,9,22.110227584838867,13.110227584838867
../dataset/megaage_asian/test/267.jpg,10,13.0626859664917,3.062685966491699
../dataset/megaage_asian/test/270.jpg,8,11.733469009399414,3.733469009399414
../dataset/megaage_asian/test/276.jpg,8,25.863826751708984,17.863826751708984
../dataset/megaage_asian/test/278.jpg,8,11.2367525100708,3.236752510070801
../dataset/megaage_asian/test/281.jpg,8,15.257665634155273,7.257665634155273
../dataset/megaage_asian/test/282.jpg,10,13.87912368774414,3.8791236877441406
../dataset/megaage_asian/test/285.jpg,10,13.17777156829834,3.17777156829834
../dataset/megaage_asian/test/287.jpg,8,14.312688827514648,6.312688827514648
../dataset/megaage_asian/test/291.jpg,9,5.059504508972168,3.940495491027832
../dataset/megaage_asian/test/293.jpg,9,15.836172103881836,6.836172103881836
../dataset/megaage_asian/test/296.jpg,8,12.95084285736084,4.95084285736084
../dataset/megaage_asian/test/297.jpg,8,13.508148193359375,5.508148193359375
../dataset/megaage_asian/test/302.jpg,8,13.0626859664917,5.062685966491699
../dataset/megaage_asian/test/303.jpg,12,15.358068466186523,3.3580684661865234
../dataset/megaage_asian/test/304.jpg,8,12.184828758239746,4.184828758239746
../dataset/megaage_asian/test/309.jpg,8,11.282522201538086,3.282522201538086
../dataset/megaage_asian/test/310.jpg,8,13.043648719787598,5.043648719787598
../dataset/megaage_asian/test/315.jpg,12,6.06460428237915,5.93539571762085
../dataset/megaage_asian/test/318.jpg,12,5.770056247711182,6.229943752288818
../dataset/megaage_asian/test/320.jpg,8,24.511146545410156,16.511146545410156
../dataset/megaage_asian/test/322.jpg,12,4.860515594482422,7.139484405517578
../dataset/megaage_asian/test/324.jpg,12,8.313079833984375,3.686920166015625
../dataset/megaage_asian/test/327.jpg,7,11.334794044494629,4.334794044494629
../dataset/megaage_asian/test/330.jpg,12,17.632593154907227,5.632593154907227
../dataset/megaage_asian/test/331.jpg,12,27.404937744140625,15.404937744140625
../dataset/megaage_asian/test/332.jpg,10,6.479950904846191,3.5200490951538086
../dataset/megaage_asian/test/333.jpg,8,2.979682683944702,5.020317077636719
../dataset/megaage_asian/test/335.jpg,8,12.923629760742188,4.9236297607421875
../dataset/megaage_asian/test/336.jpg,11,15.555492401123047,4.555492401123047
../dataset/megaage_asian/test/338.jpg,12,8.927556991577148,3.0724430084228516
../dataset/megaage_asian/test/339.jpg,12,30.758220672607422,18.758220672607422
../dataset/megaage_asian/test/341.jpg,12,5.577609062194824,6.422390937805176
../dataset/megaage_asian/test/342.jpg,12,15.248265266418457,3.248265266418457
../dataset/megaage_asian/test/345.jpg,8,12.74631118774414,4.746311187744141
../dataset/megaage_asian/test/346.jpg,8,13.039283752441406,5.039283752441406
../dataset/megaage_asian/test/351.jpg,14,3.738758087158203,10.261241912841797
../dataset/megaage_asian/test/352.jpg,8,11.219237327575684,3.2192373275756836
../dataset/megaage_asian/test/357.jpg,8,11.316021919250488,3.3160219192504883
../dataset/megaage_asian/test/358.jpg,12,7.837344169616699,4.162655830383301
../dataset/megaage_asian/test/359.jpg,9,13.871147155761719,4.871147155761719
../dataset/megaage_asian/test/366.jpg,12,16.854074478149414,4.854074478149414
../dataset/megaage_asian/test/367.jpg,12,19.0568904876709,7.056890487670898
../dataset/megaage_asian/test/368.jpg,9,12.875907897949219,3.8759078979492188
../dataset/megaage_asian/test/369.jpg,11,14.053747177124023,3.0537471771240234
../dataset/megaage_asian/test/375.jpg,9,12.465010643005371,3.465010643005371
../dataset/megaage_asian/test/376.jpg,12,20.388717651367188,8.388717651367188
../dataset/megaage_asian/test/377.jpg,9,14.087581634521484,5.087581634521484
../dataset/megaage_asian/test/378.jpg,9,12.216009140014648,3.2160091400146484
../dataset/megaage_asian/test/379.jpg,12,5.541431427001953,6.458568572998047
../dataset/megaage_asian/test/385.jpg,12,19.19830894470215,7.198308944702148
../dataset/megaage_asian/test/387.jpg,12,15.498483657836914,3.498483657836914
../dataset/megaage_asian/test/389.jpg,12,18.07709503173828,6.077095031738281
../dataset/megaage_asian/test/391.jpg,12,24.734107971191406,12.734107971191406
../dataset/megaage_asian/test/392.jpg,12,16.423229217529297,4.423229217529297
../dataset/megaage_asian/test/393.jpg,12,17.482709884643555,5.482709884643555
../dataset/megaage_asian/test/397.jpg,12,17.671279907226562,5.6712799072265625
../dataset/megaage_asian/test/399.jpg,12,18.776891708374023,6.776891708374023
../dataset/megaage_asian/test/400.jpg,12,8.309053421020508,3.690946578979492
../dataset/megaage_asian/test/401.jpg,12,16.71270751953125,4.71270751953125
../dataset/megaage_asian/test/402.jpg,12,18.91681480407715,6.916814804077148
../dataset/megaage_asian/test/403.jpg,12,6.930706024169922,5.069293975830078
../dataset/megaage_asian/test/405.jpg,12,8.755463600158691,3.2445363998413086
../dataset/megaage_asian/test/410.jpg,12,8.409502983093262,3.5904970169067383
../dataset/megaage_asian/test/411.jpg,13,17.725608825683594,4.725608825683594
../dataset/megaage_asian/test/416.jpg,8,13.03384017944336,5.033840179443359
../dataset/megaage_asian/test/418.jpg,8,11.776660919189453,3.776660919189453
